transaction_id,user_id,amount,timestamp,device_id,ip_address,ip_country,ip_city,ip_region,ip_latitude,ip_longitude,is_fraud
txn_4210,user_13,19.4,2026-04-10 16:16:07.812235 UTC,device_2494,212.233.242.144,IN,Mumbai,Region_IN_1,44.5101,57.0979,0
txn_432,user_130,41.6,2026-04-29 16:59:06.024537 UTC,device_1233,19.191.62.60,IN,Mumbai,Region_IN_1,-20.3801,-133.8595,0
txn_5271,user_130,7.76,2026-04-06 04:38:08.182431 UTC,device_362,106.18.26.17,IN,Mumbai,Region_IN_1,-26.8717,116.5901,0
txn_5587,user_130,37.58,2026-04-08 19:27:08.287144 UTC,device_2740,9.189.189.27,IN,Mumbai,Region_IN_1,-27.303,34.514,0
txn_9543,user_130,113.1,2026-04-30 14:16:09.586038 UTC,device_882,248.249.235.155,IN,Mumbai,Region_IN_1,-37.2936,-178.7657,0
txn_5226,user_135,60.4,2026-04-06 13:44:08.166837 UTC,device_2739,36.233.26.62,IN,Bangalore,Region_IN_1,22.6443,44.339,0
txn_7513,user_135,66.1,2026-04-15 17:39:08.900620 UTC,device_2082,113.85.15.149,IN,Mumbai,Region_IN_1,50.4907,26.8704,0
txn_8297,user_135,209.24,2026-04-26 02:28:09.187062 UTC,device_913,156.147.154.161,IN,Delhi,Region_IN_1,-39.2771,-110.9084,0
txn_46,user_138,9.33,2026-04-07 19:35:05.855096 UTC,device_2580,115.102.29.46,IN,Bangalore,Region_IN_1,34.0636,140.429,0
txn_288,user_138,51.76,2026-04-27 19:06:05.957238 UTC,device_1726,199.154.199.43,IN,Delhi,Region_IN_1,-25.2587,23.1243,0
txn_4045,user_138,27.02,2026-03-30 21:22:07.756565 UTC,device_1749,218.31.205.106,IN,Mumbai,Region_IN_1,-49.1089,-99.7152,0
txn_4843,user_138,61.38,2026-04-23 13:42:08.028212 UTC,device_1377,222.115.181.163,IN,Mumbai,Region_IN_1,-39.1185,-121.7554,0
txn_8442,user_138,113.55,2026-04-08 11:36:09.231104 UTC,device_2375,211.189.17.43,IN,Delhi,Region_IN_1,-83.1001,-59.8663,1
txn_482,user_145,191.59,2026-04-30 05:34:06.045792 UTC,device_762,42.186.179.38,IN,Bangalore,Region_IN_1,48.4251,-128.1129,0
txn_5355,user_145,99.8,2026-04-17 00:59:08.210202 UTC,device_279,138.166.205.68,IN,Mumbai,Region_IN_1,62.8587,-47.5755,0
txn_6978,user_145,2.04,2026-04-19 18:08:08.731762 UTC,device_1806,103.122.105.251,IN,Mumbai,Region_IN_1,34.7117,81.6299,0
txn_9439,user_145,42.9,2026-04-14 09:43:09.550768 UTC,device_2153,147.66.14.222,IN,Bangalore,Region_IN_1,-74.5952,138.1537,0
txn_610,user_149,89.86,2026-04-22 06:53:06.102226 UTC,device_542,226.156.228.45,IN,Bangalore,Region_IN_1,-63.3623,117.7918,0
txn_4358,user_149,40.71,2026-04-29 17:22:07.857539 UTC,device_728,192.252.34.253,IN,Mumbai,Region_IN_1,62.4708,-2.8062,0
txn_2572,user_15,31.52,2026-04-15 16:53:07.042523 UTC,device_2136,227.96.138.6,IN,Delhi,Region_IN_1,-81.0062,-91.9916,1
txn_2906,user_15,244.31,2026-04-26 08:45:07.208783 UTC,device_557,233.178.52.225,IN,Bangalore,Region_IN_1,-5.5682,-119.0941,0
txn_3999,user_15,3.81,2026-04-13 02:34:07.741150 UTC,device_852,63.52.245.239,IN,Bangalore,Region_IN_1,2.0526,-133.0148,0
txn_4923,user_15,8.62,2026-04-13 16:33:08.060770 UTC,device_1208,46.196.27.43,IN,Bangalore,Region_IN_1,30.0381,65.0622,0
txn_6350,user_15,15.82,2026-04-08 07:41:08.526156 UTC,device_2213,199.15.74.185,IN,Bangalore,Region_IN_1,32.6239,-18.7009,0
txn_8189,user_15,93.8,2026-04-07 18:07:09.154199 UTC,device_2030,147.153.170.179,IN,Delhi,Region_IN_1,-24.1242,-176.1872,0
txn_8924,user_15,5.07,2026-04-16 19:58:09.389197 UTC,device_1894,147.178.119.165,IN,Mumbai,Region_IN_1,-41.4936,-134.8825,0
txn_1877,user_159,36.08,2026-04-19 02:11:06.687717 UTC,device_1379,253.205.255.253,IN,Mumbai,Region_IN_1,2.0455,83.2339,0
txn_2698,user_159,31.88,2026-04-20 19:28:07.097084 UTC,device_2686,182.23.13.203,IN,Bangalore,Region_IN_1,4.0669,-166.2626,0
txn_6182,user_159,65.18,2026-04-20 23:24:08.473484 UTC,device_1610,181.54.41.73,IN,Bangalore,Region_IN_1,-23.133,-24.4369,0
txn_8575,user_159,39.6,2026-04-25 16:23:09.272433 UTC,device_12,108.147.211.85,IN,Delhi,Region_IN_1,-3.9604,169.4786,0
txn_9956,user_159,39.68,2026-04-13 17:54:09.722548 UTC,device_680,254.255.207.138,IN,Delhi,Region_IN_1,11.2627,29.1524,0
txn_2385,user_163,13.95,2026-04-05 12:01:06.954786 UTC,device_2867,197.21.192.124,IN,Delhi,Region_IN_1,39.0701,136.8304,0
txn_8331,user_163,180.62,2026-04-14 13:16:09.197232 UTC,device_207,191.52.76.39,IN,Bangalore,Region_IN_1,-72.2798,-86.1106,0
txn_8471,user_163,3.3,2026-04-13 20:49:09.239701 UTC,device_2373,94.80.68.119,IN,Bangalore,Region_IN_1,46.967,86.2291,1
txn_1484,user_165,65.2,2026-04-19 10:56:06.515907 UTC,device_1876,65.168.43.116,IN,Delhi,Region_IN_1,-79.3852,-24.0189,0
txn_5051,user_165,35.98,2026-04-09 00:57:08.100787 UTC,device_1858,137.144.253.222,IN,Mumbai,Region_IN_1,8.0855,11.1874,1
txn_5219,user_165,52.59,2026-04-20 23:34:08.164520 UTC,device_1395,42.14.12.73,IN,Bangalore,Region_IN_1,-0.2702,123.2614,1
txn_309,user_17,43.05,2026-04-01 05:21:05.968871 UTC,device_2463,145.199.136.98,IN,Delhi,Region_IN_1,-76.2635,-174.7654,1
txn_1305,user_17,4.15,2026-04-17 14:29:06.439557 UTC,device_421,196.21.132.108,IN,Bangalore,Region_IN_1,33.773,5.945,0
txn_1748,user_17,132.67,2026-03-31 23:59:06.631934 UTC,device_2068,114.138.192.200,IN,Delhi,Region_IN_1,-79.8919,61.0015,0
txn_3485,user_17,69.67,2026-04-14 16:50:07.506751 UTC,device_1563,164.191.225.48,IN,Bangalore,Region_IN_1,-3.1349,55.6919,0
txn_3681,user_17,41.16,2026-04-01 11:16:07.603847 UTC,device_2745,23.149.81.151,IN,Mumbai,Region_IN_1,-77.132,103.8653,0
txn_1217,user_170,209.3,2026-04-28 17:31:06.401282 UTC,device_938,197.133.160.62,IN,Mumbai,Region_IN_1,42.4435,-175.4563,1
txn_2877,user_170,112.45,2026-04-28 12:01:07.193822 UTC,device_1097,16.9.253.47,IN,Bangalore,Region_IN_1,-62.0726,148.1455,0
txn_7750,user_170,88.62,2026-04-04 03:49:08.997151 UTC,device_1330,92.168.106.11,IN,Mumbai,Region_IN_1,47.982,109.0307,1
txn_8448,user_170,92.54,2026-04-23 15:52:09.232868 UTC,device_2861,122.48.93.254,IN,Delhi,Region_IN_1,19.1392,1.4979,1
txn_47,user_172,35.23,2026-04-05 04:09:05.855588 UTC,device_2673,46.233.199.129,IN,Mumbai,Region_IN_1,-19.5934,105.8198,0
txn_5851,user_172,50.96,2026-04-22 01:49:08.368117 UTC,device_761,141.218.107.8,IN,Bangalore,Region_IN_1,-37.9551,-104.5394,0
txn_3232,user_176,5.84,2026-04-04 13:52:07.372218 UTC,device_2364,196.144.152.77,IN,Bangalore,Region_IN_1,-28.7087,-9.0151,0
txn_6633,user_176,33.35,2026-04-12 01:23:08.620729 UTC,device_2686,34.12.133.249,IN,Mumbai,Region_IN_1,-48.6609,-174.5907,0
txn_8774,user_176,11.04,2026-04-13 19:10:09.332701 UTC,device_2358,125.49.149.39,IN,Mumbai,Region_IN_1,60.8028,-89.9602,0
txn_9034,user_176,5.65,2026-04-02 20:56:09.424907 UTC,device_2859,208.217.59.53,IN,Delhi,Region_IN_1,-74.7835,-37.3947,0
txn_2470,user_178,2.09,2026-04-24 16:12:06.995516 UTC,device_591,139.182.82.101,IN,Delhi,Region_IN_1,79.104,146.5741,0
txn_228,user_179,23.52,2026-04-10 00:00:05.932088 UTC,device_1744,192.231.150.101,IN,Mumbai,Region_IN_1,-88.9892,31.3507,0
txn_669,user_179,13.75,2026-04-22 12:01:06.132408 UTC,device_1619,115.132.27.173,IN,Mumbai,Region_IN_1,73.8209,99.1341,0
txn_2582,user_179,22.32,2026-04-04 07:20:07.046811 UTC,device_1749,181.227.115.14,IN,Bangalore,Region_IN_1,77.611,171.1824,0
txn_5408,user_186,76.28,2026-04-21 23:44:08.228804 UTC,device_1453,38.226.148.31,IN,Mumbai,Region_IN_1,-73.0292,14.3577,0
txn_6029,user_186,173.51,2026-04-01 03:07:08.426787 UTC,device_807,14.100.113.202,IN,Mumbai,Region_IN_1,76.3501,78.3848,0
txn_7134,user_186,61.74,2026-04-01 07:40:08.781802 UTC,device_539,123.204.130.118,IN,Delhi,Region_IN_1,3.5855,29.4487,0
txn_9619,user_186,5.11,2026-04-14 09:44:09.609566 UTC,device_334,201.25.68.109,IN,Bangalore,Region_IN_1,57.7238,-25.136,1
txn_3286,user_188,136.49,2026-04-29 11:23:07.401849 UTC,device_2163,131.229.111.222,IN,Bangalore,Region_IN_1,-69.7823,-106.5295,0
txn_6271,user_188,8.82,2026-04-20 22:56:08.501753 UTC,device_1684,185.235.35.194,IN,Mumbai,Region_IN_1,-76.9665,-142.671,0
txn_721,user_192,63.2,2026-04-02 01:12:06.158967 UTC,device_2374,57.62.15.18,IN,Mumbai,Region_IN_1,53.7727,-81.6526,0
txn_872,user_192,46.13,2026-04-08 07:32:06.223149 UTC,device_1684,145.135.56.113,IN,Delhi,Region_IN_1,-6.2892,-169.0746,0
txn_4434,user_192,65.7,2026-04-02 11:54:07.896438 UTC,device_2780,156.105.197.90,IN,Mumbai,Region_IN_1,-36.3263,-107.2726,0
txn_8027,user_192,11.97,2026-04-13 19:44:09.102811 UTC,device_661,90.17.101.71,IN,Mumbai,Region_IN_1,22.3237,-61.2626,0
txn_886,user_199,119.91,2026-04-19 08:47:06.229160 UTC,device_2813,196.134.225.98,IN,Delhi,Region_IN_1,70.9128,116.2364,0
txn_5769,user_199,51.81,2026-04-17 07:11:08.342225 UTC,device_2043,91.138.216.210,IN,Delhi,Region_IN_1,30.4823,-105.4799,0
txn_400,user_208,13.73,2026-03-30 23:27:06.010881 UTC,device_1381,42.137.247.28,IN,Mumbai,Region_IN_1,-40.592,-162.837,1
txn_1400,user_208,10.38,2026-04-11 11:14:06.480159 UTC,device_1751,109.226.86.144,IN,Bangalore,Region_IN_1,-86.5554,111.0655,0
txn_4742,user_208,29.11,2026-04-11 22:44:07.994516 UTC,device_1057,79.210.152.45,IN,Mumbai,Region_IN_1,-22.2363,-77.8927,0
txn_5727,user_208,14.73,2026-04-05 23:56:08.329527 UTC,device_199,45.113.13.28,IN,Delhi,Region_IN_1,-87.3354,-111.735,0
txn_8937,user_208,1.31,2026-04-27 14:40:09.393860 UTC,device_2145,117.210.233.141,IN,Bangalore,Region_IN_1,-86.3443,-177.4852,0
txn_9282,user_208,101.75,2026-04-03 16:03:09.500795 UTC,device_2003,195.135.103.98,IN,Mumbai,Region_IN_1,-84.7442,-84.9031,0
txn_849,user_213,45.15,2026-04-04 00:22:06.213258 UTC,device_689,141.159.6.188,IN,Mumbai,Region_IN_1,85.4788,54.0176,0
txn_4583,user_213,160.46,2026-04-10 22:27:07.944711 UTC,device_830,238.170.63.251,IN,Bangalore,Region_IN_1,-25.6711,-144.0572,0
txn_947,user_219,18.13,2026-04-04 20:42:06.254943 UTC,device_2840,207.95.227.59,IN,Bangalore,Region_IN_1,2.2576,7.5552,0
txn_2438,user_219,89.69,2026-04-10 17:36:06.979977 UTC,device_1695,30.89.103.6,IN,Delhi,Region_IN_1,0.4001,79.8677,1
txn_5640,user_219,61.07,2026-04-12 00:13:08.303471 UTC,device_2958,244.190.227.33,IN,Delhi,Region_IN_1,-11.3639,-79.8896,0
txn_5905,user_219,59.09,2026-04-15 22:13:08.387252 UTC,device_1036,21.39.188.137,IN,Delhi,Region_IN_1,76.2854,30.0628,0
txn_8151,user_219,69.07,2026-04-01 15:45:09.142897 UTC,device_1235,76.94.135.221,IN,Mumbai,Region_IN_1,55.8991,120.8288,0
txn_9448,user_220,178.81,2026-04-04 13:16:09.553699 UTC,device_1471,208.58.146.85,IN,Delhi,Region_IN_1,75.1526,-136.4582,0
txn_6883,user_225,25.91,2026-04-27 21:30:08.703295 UTC,device_1686,100.71.81.124,IN,Delhi,Region_IN_1,-84.0078,59.6469,0
txn_3130,user_23,76.4,2026-04-03 19:49:07.322512 UTC,device_2027,187.238.5.196,IN,Mumbai,Region_IN_1,-20.3421,-176.1054,0
txn_3209,user_23,41.09,2026-04-28 04:07:07.360087 UTC,device_2310,83.168.13.140,IN,Delhi,Region_IN_1,27.2309,-112.522,0
txn_4404,user_23,158.23,2026-04-03 14:37:07.881187 UTC,device_2866,129.18.73.83,IN,Delhi,Region_IN_1,66.0715,-36.8587,0
txn_7319,user_23,27.67,2026-04-28 22:45:08.839742 UTC,device_2235,160.160.151.139,IN,Mumbai,Region_IN_1,62.6278,-179.7297,0
txn_1576,user_231,30.81,2026-04-13 07:55:06.556832 UTC,device_1969,85.28.121.107,IN,Mumbai,Region_IN_1,56.4659,-118.7722,0
txn_3068,user_231,26.78,2026-04-12 08:18:07.288536 UTC,device_2685,154.113.102.165,IN,Delhi,Region_IN_1,-78.0718,-86.355,0
txn_4547,user_231,1.7,2026-04-11 18:25:07.933955 UTC,device_2300,159.186.234.28,IN,Delhi,Region_IN_1,-66.8625,125.2643,1
txn_5787,user_231,2.24,2026-04-29 06:50:08.347527 UTC,device_2301,58.22.52.157,IN,Bangalore,Region_IN_1,-47.6424,136.5498,0
txn_5067,user_252,26.3,2026-04-06 04:25:08.108556 UTC,device_2448,57.217.31.15,IN,Bangalore,Region_IN_1,74.7756,-11.4066,0
txn_5514,user_252,152.3,2026-04-13 02:33:08.263222 UTC,device_2546,189.56.143.245,IN,Delhi,Region_IN_1,4.572,98.9279,0
txn_6011,user_252,5.8,2026-04-23 12:07:08.421273 UTC,device_294,13.131.46.81,IN,Mumbai,Region_IN_1,50.6891,-128.7542,0
txn_7530,user_252,81.13,2026-04-30 01:33:08.908888 UTC,device_1497,99.86.178.168,IN,Delhi,Region_IN_1,51.3464,2.275,0
txn_6186,user_256,0.91,2026-04-04 23:57:08.475213 UTC,device_2712,35.229.29.20,IN,Mumbai,Region_IN_1,59.4466,19.68,0
txn_2642,user_264,94.99,2026-03-31 20:19:07.072826 UTC,device_1570,41.208.222.59,IN,Bangalore,Region_IN_1,59.5578,-23.5937,0
txn_3558,user_264,38.48,2026-04-25 10:40:07.542709 UTC,device_412,113.79.246.250,IN,Mumbai,Region_IN_1,-65.3185,-84.2356,0
txn_8708,user_264,7.16,2026-04-08 09:55:09.312906 UTC,device_2386,103.223.96.115,IN,Bangalore,Region_IN_1,62.2199,-0.8988,0
txn_9634,user_264,26.46,2026-04-09 19:05:09.614365 UTC,device_2508,24.221.25.209,IN,Delhi,Region_IN_1,-82.7126,-7.325,0
txn_220,user_266,6.9,2026-04-26 07:20:05.928834 UTC,device_2840,61.93.123.55,IN,Bangalore,Region_IN_1,-36.7958,86.8833,0
txn_993,user_266,98.1,2026-04-21 18:47:06.274549 UTC,device_1610,25.96.227.169,IN,Mumbai,Region_IN_1,-50.4699,-94.2033,0
txn_9294,user_266,19.9,2026-04-25 09:33:09.504341 UTC,device_835,11.114.105.50,IN,Delhi,Region_IN_1,38.9725,109.2434,0
txn_9557,user_266,10.71,2026-04-02 02:56:09.590661 UTC,device_2708,209.56.246.46,IN,Bangalore,Region_IN_1,33.1784,20.3686,0
txn_1297,user_279,69.84,2026-04-20 05:22:06.436082 UTC,device_412,11.75.144.129,IN,Mumbai,Region_IN_1,-55.7436,140.3161,0
txn_3822,user_279,45.59,2026-04-04 08:34:07.674711 UTC,device_425,34.166.233.244,IN,Bangalore,Region_IN_1,-43.185,-143.5898,0
txn_7427,user_279,62.05,2026-04-27 06:43:08.873860 UTC,device_2081,104.100.216.242,IN,Bangalore,Region_IN_1,-28.0058,177.5969,0
txn_508,user_28,9.71,2026-04-15 07:41:06.056740 UTC,device_1808,217.238.148.125,IN,Delhi,Region_IN_1,-51.4146,4.0037,0
txn_4375,user_286,41.64,2026-04-08 18:44:07.866700 UTC,device_1170,95.185.43.145,IN,Bangalore,Region_IN_1,-58.0217,-42.9724,0
txn_2604,user_293,26.89,2026-04-07 11:43:07.056494 UTC,device_2837,82.178.15.20,IN,Mumbai,Region_IN_1,65.2692,109.8132,0
txn_2724,user_293,9.31,2026-04-03 02:41:07.110663 UTC,device_832,56.249.98.180,IN,Bangalore,Region_IN_1,-40.1834,19.7517,0
txn_5551,user_293,45.16,2026-04-23 02:29:08.275417 UTC,device_2938,163.172.87.226,IN,Mumbai,Region_IN_1,81.9563,21.0074,0
txn_2910,user_294,3.37,2026-04-24 01:35:07.210758 UTC,device_1326,234.241.112.83,IN,Mumbai,Region_IN_1,-49.347,-167.41,1
txn_3268,user_294,52.78,2026-04-30 07:57:07.392664 UTC,device_1507,199.226.139.52,IN,Mumbai,Region_IN_1,65.8759,-104.4353,1
txn_5403,user_294,2.31,2026-04-23 16:18:08.227301 UTC,device_1130,36.98.195.174,IN,Delhi,Region_IN_1,45.2039,-164.9858,0
txn_5560,user_294,17.73,2026-04-03 17:36:08.278330 UTC,device_1280,161.239.121.117,IN,Mumbai,Region_IN_1,57.3846,-69.1784,0
txn_6364,user_294,34.69,2026-04-06 18:01:08.531289 UTC,device_1101,133.201.129.243,IN,Bangalore,Region_IN_1,-7.5661,-161.655,0
txn_6461,user_294,57.46,2026-04-05 20:40:08.563969 UTC,device_399,148.240.23.251,IN,Delhi,Region_IN_1,26.6725,8.2122,0
txn_1187,user_296,18.1,2026-04-11 04:36:06.388097 UTC,device_830,179.102.53.220,IN,Mumbai,Region_IN_1,76.5916,11.8224,0
txn_2048,user_296,33.74,2026-04-18 13:18:06.773476 UTC,device_2724,36.181.3.51,IN,Bangalore,Region_IN_1,-14.6549,68.7492,0
txn_2748,user_296,12.67,2026-04-22 18:22:07.123182 UTC,device_610,109.227.232.68,IN,Mumbai,Region_IN_1,32.2018,-114.8419,0
txn_3250,user_296,96.34,2026-04-15 06:02:07.381551 UTC,device_1616,61.112.46.55,IN,Delhi,Region_IN_1,1.8794,23.18,0
txn_5158,user_296,17.05,2026-04-15 08:22:08.144955 UTC,device_2801,247.88.106.215,IN,Delhi,Region_IN_1,87.9501,43.8417,0
txn_8754,user_296,40.01,2026-04-21 08:19:09.326564 UTC,device_925,249.61.231.161,IN,Mumbai,Region_IN_1,-26.127,-43.0555,0
txn_2866,user_305,15.37,2026-04-30 09:48:07.185945 UTC,device_2570,31.4.118.65,IN,Bangalore,Region_IN_1,24.7809,8.9691,0
txn_4540,user_305,62.26,2026-04-17 07:55:07.931945 UTC,device_1219,171.113.212.24,IN,Delhi,Region_IN_1,-87.4605,148.2409,0
txn_7127,user_305,6.71,2026-04-17 16:12:08.779514 UTC,device_2190,63.7.233.110,IN,Bangalore,Region_IN_1,47.1664,36.467,0
txn_8622,user_305,0.42,2026-04-24 01:59:09.287030 UTC,device_2850,91.178.152.50,IN,Bangalore,Region_IN_1,64.2455,-122.7423,0
txn_5317,user_307,38.92,2026-04-17 19:34:08.197258 UTC,device_519,156.156.25.141,IN,Bangalore,Region_IN_1,53.1135,-79.3388,0
txn_232,user_313,37.86,2026-04-27 00:47:05.933931 UTC,device_2964,44.92.100.28,IN,Delhi,Region_IN_1,-4.4996,-140.7823,0
txn_2630,user_313,16.8,2026-04-12 12:02:07.067643 UTC,device_504,233.202.97.199,IN,Delhi,Region_IN_1,3.4622,98.55,0
txn_2753,user_313,50.66,2026-04-21 16:32:07.125748 UTC,device_2714,121.24.159.145,IN,Delhi,Region_IN_1,64.3915,-9.8279,0
txn_7377,user_313,78.25,2026-04-27 13:35:08.857013 UTC,device_1176,119.158.139.64,IN,Bangalore,Region_IN_1,-21.9294,-32.9824,0
txn_1129,user_317,7.66,2026-04-26 14:23:06.332685 UTC,device_420,224.133.27.173,IN,Delhi,Region_IN_1,-79.2708,148.9402,0
txn_2515,user_317,31.95,2026-04-20 21:03:07.016623 UTC,device_2962,219.73.219.155,IN,Bangalore,Region_IN_1,86.9297,136.7839,0
txn_3350,user_317,8.33,2026-04-27 10:14:07.437910 UTC,device_1008,86.220.194.53,IN,Bangalore,Region_IN_1,-80.4615,-43.4714,0
txn_6039,user_317,8.32,2026-04-23 18:39:08.429868 UTC,device_569,97.185.32.92,IN,Bangalore,Region_IN_1,-64.9369,-165.4225,0
txn_9107,user_317,10.13,2026-04-20 03:32:09.447305 UTC,device_1373,34.71.142.237,IN,Delhi,Region_IN_1,-55.3797,-15.8323,0
txn_2814,user_325,14.03,2026-04-22 08:29:07.159136 UTC,device_1549,105.82.157.132,IN,Bangalore,Region_IN_1,-14.5706,27.408,0
txn_8537,user_325,101.3,2026-04-27 18:17:09.260271 UTC,device_947,239.90.54.64,IN,Delhi,Region_IN_1,15.1849,-69.8352,0
txn_3682,user_326,127.2,2026-04-20 08:23:07.604355 UTC,device_1998,98.48.209.74,IN,Delhi,Region_IN_1,-12.7521,53.5906,0
txn_5058,user_326,10.84,2026-04-21 05:24:08.104104 UTC,device_1454,202.172.15.81,IN,Mumbai,Region_IN_1,30.8693,-32.1233,0
txn_5699,user_326,9.22,2026-04-16 07:25:08.320964 UTC,device_1212,155.110.223.211,IN,Delhi,Region_IN_1,39.7521,-55.1952,0
txn_6824,user_326,31.96,2026-04-05 05:32:08.680810 UTC,device_1205,187.87.62.233,IN,Mumbai,Region_IN_1,82.8166,-59.9809,0
txn_521,user_335,44.12,2026-04-17 04:40:06.062221 UTC,device_2653,59.99.249.145,IN,Bangalore,Region_IN_1,-58.4386,151.1515,0
txn_2005,user_335,5.53,2026-04-19 19:51:06.750405 UTC,device_601,236.13.90.36,IN,Mumbai,Region_IN_1,54.4174,34.0647,0
txn_2026,user_335,0.92,2026-04-01 09:01:06.761098 UTC,device_490,89.7.228.217,IN,Bangalore,Region_IN_1,-12.554,-94.6161,0
txn_9180,user_335,59.12,2026-04-23 06:23:09.470259 UTC,device_1841,168.129.200.189,IN,Mumbai,Region_IN_1,50.4237,-178.3123,0
txn_2764,user_347,32.36,2026-04-06 01:10:07.131551 UTC,device_1071,186.224.45.207,IN,Mumbai,Region_IN_1,-23.3645,75.2533,0
txn_3273,user_347,75.48,2026-04-24 07:33:07.395194 UTC,device_30,136.178.134.126,IN,Bangalore,Region_IN_1,-58.7573,76.7377,0
txn_4817,user_347,24.57,2026-04-25 10:56:08.018959 UTC,device_798,76.144.249.90,IN,Delhi,Region_IN_1,-80.7096,119.5248,0
txn_6216,user_347,79.78,2026-04-04 05:47:08.484425 UTC,device_1784,161.46.100.146,IN,Delhi,Region_IN_1,45.2407,134.8249,0
txn_7248,user_347,48.28,2026-04-30 01:44:08.816895 UTC,device_1315,54.106.67.67,IN,Bangalore,Region_IN_1,-10.874,162.9373,0
txn_7607,user_347,38.25,2026-04-04 09:41:08.948700 UTC,device_2894,137.33.187.10,IN,Delhi,Region_IN_1,-84.8915,16.2743,0
txn_8814,user_347,74.13,2026-04-09 02:06:09.344846 UTC,device_1599,177.9.123.44,IN,Delhi,Region_IN_1,-2.3288,101.2291,0
txn_3487,user_356,2.18,2026-04-06 03:58:07.507822 UTC,device_1598,213.122.117.160,IN,Delhi,Region_IN_1,-51.6165,178.6254,0
txn_4245,user_358,29.99,2026-04-08 00:47:07.823184 UTC,device_406,197.217.52.19,IN,Delhi,Region_IN_1,-48.4571,-54.0643,0
txn_4896,user_358,126.24,2026-04-08 10:18:08.051068 UTC,device_2456,126.119.20.216,IN,Delhi,Region_IN_1,-85.0781,9.3613,0
txn_7897,user_358,61.73,2026-04-21 19:11:09.051646 UTC,device_1502,189.213.39.233,IN,Bangalore,Region_IN_1,8.1936,-70.1447,0
txn_8455,user_358,8.15,2026-04-21 23:56:09.234994 UTC,device_849,186.194.225.173,IN,Bangalore,Region_IN_1,0.5707,-39.4919,0
txn_9885,user_358,12.63,2026-04-20 22:22:09.694173 UTC,device_799,40.71.243.230,IN,Bangalore,Region_IN_1,54.4892,-31.6504,0
txn_2100,user_364,84.37,2026-04-27 16:01:06.804098 UTC,device_2119,245.84.86.47,IN,Delhi,Region_IN_1,61.6801,63.6977,1
txn_5530,user_364,8.72,2026-03-30 19:24:08.269056 UTC,device_966,52.248.29.253,IN,Mumbai,Region_IN_1,-84.397,-118.6534,0
txn_8415,user_364,12.16,2026-04-06 09:33:09.222802 UTC,device_1502,13.252.146.82,IN,Bangalore,Region_IN_1,22.2883,-170.9058,0
txn_6491,user_380,13.88,2026-04-30 08:50:08.574369 UTC,device_2313,77.196.158.156,IN,Mumbai,Region_IN_1,6.5026,4.3463,0
txn_2280,user_389,16.64,2026-04-12 20:18:06.903514 UTC,device_2659,32.106.224.47,IN,Bangalore,Region_IN_1,-62.1202,-49.8838,0
txn_5343,user_389,239.94,2026-04-11 11:41:08.205574 UTC,device_2762,149.14.42.57,IN,Delhi,Region_IN_1,-19.0175,146.1911,0
txn_5742,user_389,28.09,2026-04-22 09:45:08.334145 UTC,device_2705,237.157.52.18,IN,Delhi,Region_IN_1,48.069,4.0594,0
txn_6288,user_389,39.89,2026-04-08 07:31:08.506826 UTC,device_590,72.227.67.208,IN,Bangalore,Region_IN_1,-70.5088,-141.995,0
txn_2207,user_393,73.47,2026-04-24 15:03:06.865459 UTC,device_2406,110.107.174.97,IN,Mumbai,Region_IN_1,-89.5762,-28.3289,1
txn_2307,user_393,14.13,2026-04-05 13:10:06.917355 UTC,device_530,80.167.98.240,IN,Mumbai,Region_IN_1,64.7858,149.2646,0
txn_4924,user_393,30.47,2026-04-21 22:44:08.061066 UTC,device_2211,167.151.223.85,IN,Delhi,Region_IN_1,-49.2521,0.5348,0
txn_6744,user_393,38.23,2026-04-13 09:45:08.654875 UTC,device_1973,216.91.149.90,IN,Delhi,Region_IN_1,73.1316,-71.6773,0
txn_7523,user_393,35.04,2026-04-16 23:41:08.905379 UTC,device_1757,141.26.171.164,IN,Delhi,Region_IN_1,-36.0814,-37.0983,0
txn_8258,user_393,48.5,2026-04-02 07:41:09.175121 UTC,device_1142,235.148.81.163,IN,Bangalore,Region_IN_1,-18.8864,67.496,0
txn_9313,user_393,31.88,2026-04-01 17:26:09.510004 UTC,device_2077,74.171.103.43,IN,Bangalore,Region_IN_1,-61.5337,-72.9457,0
txn_9954,user_393,89.47,2026-04-27 18:18:09.721953 UTC,device_2578,206.53.50.16,IN,Bangalore,Region_IN_1,-46.6317,-11.7034,0
txn_1737,user_402,9.17,2026-04-10 03:20:06.627342 UTC,device_1687,102.31.235.61,IN,Mumbai,Region_IN_1,-86.1492,26.4116,0
txn_678,user_408,145.77,2026-04-07 13:28:06.137207 UTC,device_1515,78.196.181.176,IN,Bangalore,Region_IN_1,70.1364,119.6853,0
txn_2007,user_408,3.99,2026-04-03 16:43:06.751533 UTC,device_160,73.95.202.180,IN,Delhi,Region_IN_1,-31.6723,-10.2867,0
txn_49,user_411,4.1,2026-04-25 00:54:05.856484 UTC,device_430,124.206.170.230,IN,Bangalore,Region_IN_1,2.8418,-42.6158,0
txn_4406,user_412,152.23,2026-04-26 13:58:07.882167 UTC,device_1561,145.134.104.72,IN,Delhi,Region_IN_1,72.7152,-148.2119,0
txn_5850,user_412,6.95,2026-04-29 09:34:08.367816 UTC,device_2386,34.252.143.67,IN,Bangalore,Region_IN_1,-10.5588,-151.512,0
