transaction_id,user_id,amount,timestamp,device_id,ip_address,is_fraud,hour,day_of_week,avg_amount,max_amount,total_transactions,distinct_devices,distinct_ips,risk_score,decision
txn_5143,user_289,11.49,2026-04-19 19:44:37.692452,device_423,240.96.13.103,0,19,6,38.81111111111111,160.51,9,9,9,0.04,approve
txn_5144,user_812,103.83,2026-03-29 08:41:37.692709,device_1624,205.226.87.182,0,8,6,52.544285714285714,127.11,7,7,7,0.0,approve
txn_5145,user_974,40.19,2026-04-23 10:35:37.692975,device_2974,104.26.222.172,0,10,3,51.080000000000005,210.87,12,12,12,0.03,approve
txn_5146,user_833,56.57,2026-04-09 22:38:37.693287,device_2166,111.244.57.112,0,22,3,65.53750000000001,304.66,12,12,12,0.12,approve
txn_5147,user_195,34.38,2026-04-05 05:53:37.693554,device_2126,20.48.108.108,0,5,6,21.047777777777778,63.87,9,8,9,0.0,approve
txn_5148,user_815,15.11,2026-04-19 00:19:37.693806,device_2218,88.185.95.64,0,0,6,44.32727272727273,110.05,11,11,11,0.05,approve
txn_5149,user_47,30.74,2026-04-23 03:20:37.694091,device_1599,207.87.122.127,0,3,3,48.285000000000004,124.1,10,10,10,0.0,approve
txn_5150,user_406,22.06,2026-04-26 07:15:37.694353,device_472,164.45.103.230,0,7,6,34.637142857142855,70.68,7,7,7,0.05,approve
txn_5151,user_328,20.45,2026-03-29 05:07:37.694603,device_361,25.238.77.239,0,5,6,37.89857142857143,103.34,14,14,14,0.05,approve
txn_5152,user_556,93.51,2026-04-01 22:55:37.694924,device_856,207.224.209.26,1,22,2,46.29545454545455,111.3,11,11,11,0.09,approve
txn_5153,user_872,21.35,2026-04-19 04:24:37.695236,device_310,232.227.145.141,0,4,6,60.63571428571429,188.36,7,7,7,0.02,approve
txn_5154,user_49,22.72,2026-04-04 10:47:37.695495,device_1034,61.149.120.53,0,10,5,25.137272727272727,102.07,11,11,11,0.01,approve
txn_5155,user_394,31.9,2026-04-15 06:33:37.695747,device_412,152.130.222.85,0,6,2,31.23375,94.71,8,8,8,0.02,approve
txn_5156,user_774,12.01,2026-03-28 23:27:37.696012,device_2196,246.55.248.198,0,23,5,52.99571428571429,110.95,14,14,14,0.05,approve
txn_5157,user_826,77.09,2026-04-09 17:24:37.696297,device_1186,184.49.104.137,0,17,3,47.00416666666666,107.35,12,12,12,0.08,approve
txn_5158,user_706,165.14,2026-04-11 06:39:37.696552,device_1764,88.105.150.133,0,6,5,107.228,292.28,10,10,10,0.16,approve
txn_5159,user_74,137.19,2026-03-30 22:14:37.696801,device_915,183.37.16.238,0,22,0,55.0525,137.19,12,12,12,0.06,approve
txn_5160,user_936,58.75,2026-04-14 22:35:37.697099,device_790,97.107.115.173,0,22,1,58.70444444444445,107.13,9,9,9,0.02,approve
txn_5161,user_622,85.04,2026-03-31 10:26:37.697365,device_942,253.120.228.35,0,10,1,84.37545454545455,175.71,11,11,11,0.05,approve
txn_5162,user_505,199.49,2026-04-16 23:51:37.697676,device_609,82.246.245.67,0,23,3,133.1823076923077,539.8,13,13,13,0.11,approve
txn_5163,user_995,148.84,2026-04-22 15:45:37.697999,device_1808,117.241.54.123,0,15,2,54.443636363636365,148.84,11,11,11,0.02,approve
txn_5164,user_944,19.83,2026-04-13 12:00:37.698288,device_1399,196.66.254.187,0,12,0,56.64555555555555,156.64,9,9,9,0.04,approve
txn_5165,user_648,6.27,2026-04-14 06:48:37.698583,device_2564,206.131.98.104,0,6,1,40.31727272727273,192.91,11,11,11,0.03,approve
txn_5166,user_300,28.68,2026-03-31 12:20:37.698840,device_1037,134.158.26.129,0,12,1,50.32142857142857,154.59,14,14,14,0.03,approve
txn_5167,user_903,48.26,2026-04-14 17:48:37.699136,device_2119,219.204.246.153,0,17,1,65.51636363636364,208.16,11,11,11,0.02,approve
txn_5168,user_331,15.6,2026-03-30 23:59:37.699403,device_802,97.120.175.167,0,23,0,62.651250000000005,309.73,16,16,16,0.04,approve
txn_5169,user_301,194.86,2026-03-29 09:35:37.699656,device_1996,160.214.71.210,0,9,6,64.51599999999999,194.86,10,10,10,0.02,approve
txn_5170,user_576,11.15,2026-04-13 09:42:37.699918,device_225,198.160.66.25,0,9,0,59.78099999999999,258.58,20,20,20,0.09,approve
txn_5171,user_972,173.3,2026-04-25 16:56:37.700253,device_1693,104.111.152.248,1,16,5,42.39555555555555,173.3,9,9,9,0.66,review
txn_5172,user_287,48.0,2026-04-19 11:30:37.700522,device_2463,250.171.168.240,0,11,6,49.652,114.0,10,10,10,0.02,approve
txn_5173,user_3,22.32,2026-04-08 05:13:37.700774,device_918,207.66.111.65,0,5,2,29.616363636363634,99.07,11,11,11,0.09,approve
txn_5174,user_927,8.66,2026-04-17 12:12:37.701054,device_211,3.66.13.131,0,12,4,62.972500000000004,156.74,12,12,12,0.0,approve
txn_5175,user_693,4.03,2026-04-13 22:29:37.701328,device_891,81.8.192.226,0,22,0,54.66142857142857,165.0,14,14,14,0.0,approve
txn_5176,user_978,19.62,2026-04-05 22:24:37.701583,device_282,66.103.96.170,0,22,6,60.86,325.89,13,13,13,0.05,approve
txn_5177,user_721,5.52,2026-04-26 00:09:37.701835,device_1163,147.73.194.69,0,0,6,49.57142857142857,162.72,14,14,14,0.02,approve
txn_5178,user_548,104.99,2026-03-30 06:17:37.702122,device_1144,239.248.137.109,0,6,0,110.68200000000002,263.41,10,10,10,0.12,approve
txn_5179,user_898,73.15,2026-04-17 21:19:37.702392,device_1682,78.52.186.66,0,21,4,70.565,368.35,10,10,10,0.02,approve
txn_5180,user_605,78.62,2026-04-21 05:42:37.702646,device_247,68.52.179.127,0,5,1,36.481818181818184,78.62,11,11,11,0.0,approve
txn_5181,user_945,232.12,2026-04-15 15:15:37.702907,device_2123,88.100.150.9,0,15,2,80.48666666666666,232.12,15,15,15,0.29,approve
txn_5182,user_597,23.42,2026-04-20 09:46:37.703189,device_2952,105.12.78.61,0,9,0,79.89625000000001,194.36,16,16,16,0.03,approve
txn_5183,user_344,36.61,2026-04-03 19:57:37.703454,device_1198,20.138.92.9,0,19,4,46.13666666666666,67.26,3,3,3,0.02,approve
txn_5184,user_427,14.27,2026-04-02 16:20:37.703710,device_1858,33.88.67.251,0,16,3,41.029999999999994,83.21,7,7,7,0.05,approve
txn_5185,user_142,30.78,2026-04-15 06:38:37.703975,device_472,41.255.244.191,0,6,2,67.04692307692308,188.85,13,13,13,0.03,approve
txn_5186,user_170,9.77,2026-04-14 02:22:37.704256,device_2041,115.183.207.214,0,2,1,63.001363636363635,309.42,22,22,22,0.09,approve
txn_5187,user_403,7.24,2026-04-26 00:45:37.704573,device_1685,97.197.238.80,0,0,6,37.589230769230774,92.4,13,13,13,0.04,approve
txn_5188,user_54,2.95,2026-04-22 11:26:37.704839,device_518,68.203.76.157,0,11,2,27.61111111111111,83.97,9,9,9,0.0,approve
txn_5189,user_795,1.38,2026-04-27 21:04:37.705131,device_2060,112.93.151.51,0,21,0,34.06461538461539,105.67,13,13,13,0.02,approve
txn_5190,user_816,100.92,2026-04-07 04:58:37.705392,device_2386,186.13.170.62,1,4,1,54.16916666666666,100.92,12,12,12,0.03,approve
txn_5191,user_905,7.84,2026-04-24 12:59:37.705654,device_2115,245.46.205.84,0,12,4,46.159230769230774,122.13,13,13,13,0.04,approve
txn_5192,user_128,43.21,2026-03-30 21:38:37.705916,device_1097,188.218.138.163,0,21,0,53.60071428571428,157.16,14,14,14,0.1,approve
txn_5193,user_874,9.43,2026-04-08 20:55:37.706196,device_2874,208.189.41.19,0,20,2,37.693333333333335,113.89,9,9,9,0.02,approve
txn_5194,user_665,7.27,2026-03-31 09:41:37.706450,device_2365,246.157.53.112,0,9,1,31.417499999999997,103.08,8,8,8,0.01,approve
txn_5195,user_180,40.05,2026-04-15 23:59:37.706698,device_1839,243.143.232.164,0,23,2,69.64133333333332,222.34,15,15,15,0.11,approve
txn_5196,user_204,47.2,2026-03-30 05:15:37.706958,device_1662,94.41.60.153,0,5,0,50.727,121.83,10,10,10,0.0,approve
txn_5197,user_548,133.12,2026-03-29 05:03:37.707236,device_1050,37.134.180.239,0,5,6,110.68200000000002,263.41,10,10,10,0.05,approve
txn_5198,user_115,86.44,2026-04-28 17:59:37.707492,device_223,44.102.36.147,0,17,1,61.38727272727272,149.91,11,11,11,0.01,approve
txn_5199,user_656,42.87,2026-04-07 13:47:37.707761,device_1529,52.97.14.213,0,13,1,52.156470588235294,203.03,17,17,17,0.02,approve
txn_5200,user_863,11.31,2026-04-01 12:38:37.708031,device_1529,112.144.137.48,0,12,2,50.705000000000005,197.02,12,12,12,0.04,approve
txn_5201,user_442,3.82,2026-04-27 21:19:37.708309,device_2387,87.61.234.190,0,21,0,72.8509090909091,205.55,11,11,11,0.01,approve
txn_5202,user_404,37.27,2026-03-30 16:01:37.708561,device_1944,255.15.140.177,0,16,0,55.962,236.48,10,10,10,0.04,approve
txn_5203,user_744,9.13,2026-04-16 11:23:37.708810,device_404,199.59.187.110,0,11,3,53.780833333333334,114.14,12,12,12,0.03,approve
txn_5204,user_705,20.03,2026-03-29 11:43:37.709091,device_751,59.208.89.223,0,11,6,36.815,101.61,14,14,14,0.0,approve
txn_5205,user_257,83.97,2026-04-11 04:23:37.709353,device_542,238.134.184.230,0,4,5,53.98916666666667,131.63,12,12,12,0.06,approve
txn_5206,user_922,38.34,2026-04-14 23:04:37.709603,device_993,80.62.3.101,0,23,1,35.018181818181816,72.31,11,11,11,0.02,approve
txn_5207,user_420,5.48,2026-04-13 09:18:37.709872,device_431,133.51.149.3,0,9,0,53.362500000000004,122.59,8,8,8,0.0,approve
txn_5208,user_655,78.53,2026-04-04 18:25:37.710219,device_1661,192.194.132.139,0,18,5,40.785000000000004,114.43,12,12,12,0.04,approve
txn_5209,user_286,63.98,2026-04-11 17:10:37.710478,device_1889,22.14.14.113,0,17,5,53.885000000000005,127.27,10,10,10,0.1,approve
txn_5210,user_380,57.23,2026-04-22 04:25:37.710730,device_2523,185.50.69.246,1,4,2,40.79785714285714,118.36,14,14,14,0.58,review
txn_5211,user_984,27.3,2026-04-20 22:32:37.711006,device_1834,100.89.15.162,0,22,0,55.860625,150.48,16,16,16,0.01,approve
txn_5212,user_198,24.56,2026-04-04 08:10:37.711373,device_2472,160.33.150.122,0,8,5,64.46666666666667,315.72,12,12,12,0.02,approve
txn_5213,user_932,14.35,2026-04-21 06:54:37.711852,device_2921,81.98.82.200,0,6,1,61.46307692307692,264.34,13,13,13,0.03,approve
txn_5214,user_531,7.91,2026-04-22 21:17:37.712318,device_625,114.246.74.104,0,21,2,55.22666666666667,123.18,12,12,12,0.05,approve
txn_5215,user_833,49.46,2026-04-02 16:03:37.712767,device_822,204.233.149.78,0,16,3,65.53750000000001,304.66,12,12,12,0.07,approve
txn_5216,user_123,89.16,2026-04-20 20:27:37.713227,device_108,176.168.5.150,1,20,0,84.65833333333333,155.0,6,6,6,0.04,approve
txn_5217,user_505,20.28,2026-04-03 11:16:37.713697,device_2888,149.159.119.138,1,11,4,133.1823076923077,539.8,13,13,13,0.68,review
txn_5218,user_349,2.42,2026-04-01 04:47:37.714308,device_2866,79.39.127.11,0,4,2,68.01555555555555,211.7,9,9,9,0.01,approve
txn_5219,user_876,8.57,2026-04-01 00:53:37.714750,device_387,151.132.162.114,0,0,2,42.41857142857142,149.98,7,7,7,0.05,approve
txn_5220,user_993,29.81,2026-04-20 01:59:37.715231,device_2495,127.42.198.7,0,1,0,44.68846153846154,99.02,13,13,13,0.02,approve
txn_5221,user_44,23.22,2026-04-24 20:23:37.715665,device_846,174.153.85.139,0,20,4,49.674285714285716,131.49,14,14,14,0.0,approve
txn_5222,user_758,89.03,2026-04-14 13:25:37.716157,device_1222,133.34.93.99,0,13,1,66.49857142857142,198.08,14,13,14,0.03,approve
txn_5223,user_880,53.23,2026-04-26 19:22:37.716591,device_445,58.60.76.159,0,19,6,75.87363636363636,204.46,11,11,11,0.02,approve
txn_5224,user_585,33.42,2026-04-26 04:17:37.717064,device_1377,163.182.102.196,0,4,6,54.39666666666667,240.04,12,12,12,0.01,approve
txn_5225,user_339,2.93,2026-03-29 15:38:37.717519,device_1743,251.79.76.114,0,15,6,39.66307692307692,145.88,13,13,13,0.0,approve
txn_5226,user_507,11.75,2026-04-04 23:13:37.717959,device_744,54.158.102.5,0,23,5,69.563,448.65,10,10,10,0.0,approve
txn_5227,user_709,54.32,2026-04-25 14:26:37.718459,device_1986,29.181.105.185,0,14,5,61.734,146.27,10,10,10,0.03,approve
txn_5228,user_161,53.34,2026-04-06 17:11:37.718912,device_2749,1.131.77.181,0,17,0,41.21909090909091,120.66,11,11,11,0.01,approve
txn_5229,user_409,18.26,2026-04-23 04:28:37.719387,device_17,111.39.183.105,0,4,3,29.959166666666665,85.05,12,12,12,0.0,approve
txn_5230,user_818,54.78,2026-04-18 08:19:37.719865,device_2604,183.100.220.194,0,8,5,42.14272727272727,112.02,11,11,11,0.0,approve
txn_5231,user_586,26.31,2026-04-20 19:55:37.720423,device_2547,166.200.153.73,0,19,0,34.88285714285714,79.8,7,7,7,0.01,approve
txn_5232,user_901,91.8,2026-04-17 11:17:37.720869,device_647,243.120.144.67,1,11,4,67.341875,224.07,16,16,16,0.67,review
txn_5233,user_541,24.54,2026-04-05 06:35:37.721380,device_1303,184.236.222.205,0,6,6,33.40083333333333,115.47,12,12,12,0.01,approve
txn_5234,user_614,6.57,2026-04-10 21:55:37.721815,device_1916,35.215.232.186,0,21,4,57.075714285714284,143.77,7,7,7,0.0,approve
txn_5235,user_399,79.32,2026-04-16 15:33:37.722311,device_2329,73.207.9.84,0,15,3,48.11875,112.18,8,8,8,0.11,approve
txn_5236,user_685,15.55,2026-04-06 12:50:37.722746,device_2674,247.199.183.99,0,12,0,69.74545454545455,283.81,11,11,11,0.0,approve
txn_5237,user_445,32.63,2026-04-08 05:56:37.723308,device_2204,196.1.207.228,0,5,2,62.53222222222222,104.23,9,9,9,0.04,approve
txn_5238,user_816,70.24,2026-03-30 17:21:37.723783,device_2382,106.22.67.230,1,17,0,54.16916666666666,100.92,12,12,12,0.69,review
txn_5239,user_258,14.54,2026-04-04 07:48:37.724280,device_893,122.70.203.77,0,7,5,65.52499999999999,247.96,12,12,12,0.0,approve
txn_5240,user_497,244.18,2026-04-12 19:39:37.724722,device_1802,86.241.140.95,1,19,6,78.69875,244.18,8,8,8,0.76,block
txn_5241,user_375,146.09,2026-04-16 02:12:37.725333,device_1026,124.147.22.35,0,2,3,58.61666666666667,201.27,12,12,12,0.06,approve
txn_5242,user_69,1.94,2026-03-30 06:50:37.725773,device_2572,73.51.234.207,0,6,0,27.597,60.6,10,10,10,0.04,approve
txn_5243,user_243,19.3,2026-04-22 12:25:37.726235,device_2704,105.43.179.190,0,12,2,70.66142857142857,534.65,14,14,14,0.1,approve
txn_5244,user_984,28.96,2026-03-31 09:34:37.726672,device_1742,239.206.119.176,0,9,1,55.860625,150.48,16,16,16,0.1,approve
txn_5245,user_792,139.64,2026-04-26 18:36:37.727145,device_1334,94.97.79.230,0,18,6,81.41250000000001,365.35,12,12,12,0.05,approve
txn_5246,user_77,73.2,2026-04-04 06:42:37.727619,device_2954,232.141.20.193,0,6,5,67.54285714285714,165.3,7,7,7,0.03,approve
txn_5247,user_389,10.51,2026-04-28 15:07:37.728135,device_848,50.214.159.94,0,15,1,50.26727272727273,107.93,11,10,11,0.14,approve
txn_5248,user_866,41.48,2026-04-20 23:56:37.728574,device_603,145.171.26.84,0,23,0,53.14333333333334,78.65,6,6,6,0.01,approve
txn_5249,user_563,60.81,2026-04-22 13:44:37.729083,device_972,125.140.111.142,0,13,2,35.675555555555555,74.83,9,9,9,0.01,approve
txn_5250,user_104,101.76,2026-04-12 10:15:37.729538,device_203,56.243.137.24,0,10,6,43.24533333333333,109.88,15,14,15,0.01,approve
txn_5251,user_840,124.19,2026-04-17 04:49:37.729997,device_2225,71.156.236.8,0,4,4,54.371818181818185,126.34,11,11,11,0.0,approve
txn_5252,user_192,90.34,2026-03-30 19:43:37.730496,device_281,202.43.20.223,0,19,0,49.30444444444444,103.1,9,9,9,0.02,approve
txn_5253,user_293,36.27,2026-04-13 07:52:37.730943,device_1831,168.73.238.229,0,7,0,62.4,188.57,7,7,7,0.04,approve
txn_5254,user_953,130.28,2026-04-15 19:36:37.731403,device_449,188.16.105.105,0,19,2,86.88642857142858,236.4,14,14,14,0.3,approve
txn_5255,user_428,103.97,2026-04-01 20:32:37.731840,device_138,243.97.149.76,0,20,2,81.68199999999999,241.53,10,10,10,0.28,approve
txn_5256,user_782,171.22,2026-04-11 02:01:37.732340,device_760,165.194.14.54,0,2,5,90.70454545454545,245.72,11,11,11,0.07,approve
txn_5257,user_734,85.78,2026-04-18 14:39:37.732789,device_1858,222.72.46.158,1,14,5,62.621818181818185,229.53,11,11,11,0.6,review
txn_5258,user_698,16.54,2026-04-21 00:38:37.733324,device_319,93.231.188.240,0,0,1,58.17071428571429,416.85,14,14,14,0.01,approve
txn_5259,user_874,16.41,2026-04-05 03:26:37.733788,device_154,75.100.98.226,0,3,6,37.693333333333335,113.89,9,9,9,0.02,approve
txn_5260,user_712,20.77,2026-03-29 18:44:37.734252,device_2849,126.116.84.187,0,18,6,80.84764705882354,197.29,17,17,17,0.01,approve
txn_5261,user_840,126.34,2026-04-03 12:50:37.734705,device_2119,152.11.22.214,0,12,4,54.371818181818185,126.34,11,11,11,0.05,approve
txn_5262,user_994,38.62,2026-04-14 18:24:37.735177,device_1337,137.252.63.156,0,18,1,49.592,107.72,10,10,10,0.02,approve
txn_5263,user_278,35.66,2026-04-10 13:28:37.735614,device_441,194.181.61.166,0,13,4,59.84571428571428,195.04,14,14,14,0.08,approve
txn_5264,user_655,13.41,2026-04-03 18:53:37.736096,device_1737,236.173.124.185,0,18,4,40.785000000000004,114.43,12,12,12,0.01,approve
txn_5265,user_601,136.5,2026-04-02 20:27:37.736551,device_1537,21.16.188.154,1,20,3,51.61636363636364,136.5,11,11,11,0.65,review
txn_5266,user_968,12.61,2026-04-25 01:18:37.737009,device_1418,145.215.200.123,0,1,5,73.45222222222223,229.46,9,9,9,0.01,approve
txn_5267,user_313,36.75,2026-04-04 23:57:37.737494,device_36,39.213.98.171,0,23,5,52.79,135.48,6,6,6,0.06,approve
txn_5268,user_645,218.63,2026-04-25 18:09:37.737942,device_1605,23.138.149.211,0,18,5,90.27444444444444,218.63,9,9,9,0.16,approve
txn_5269,user_118,0.92,2026-04-18 14:15:37.738413,device_2800,50.82.218.72,0,14,5,34.988,153.6,10,9,10,0.01,approve
txn_5270,user_11,97.22,2026-04-27 04:00:37.738869,device_2513,76.173.128.105,0,4,0,59.175714285714285,152.73,21,20,21,0.05,approve
txn_5271,user_813,30.02,2026-04-25 08:36:37.739352,device_2380,17.123.245.202,0,8,5,56.870000000000005,142.9,14,14,14,0.0,approve
txn_5272,user_449,20.62,2026-04-21 09:54:37.739790,device_826,46.225.176.204,0,9,1,57.26875,249.42,8,8,8,0.03,approve
txn_5273,user_623,23.47,2026-04-27 22:25:37.740307,device_2049,59.186.242.155,0,22,0,29.613076923076925,87.09,13,13,13,0.01,approve
txn_5274,user_714,3.03,2026-04-11 19:41:37.740613,device_1831,81.107.120.188,0,19,5,46.462857142857146,87.08,7,7,7,0.01,approve
txn_5275,user_599,7.16,2026-04-05 01:24:37.740894,device_789,149.95.68.220,0,1,6,34.69625,87.22,8,8,8,0.08,approve
txn_5276,user_412,88.64,2026-04-16 02:59:37.741267,device_2449,188.118.178.167,0,2,3,33.05444444444444,105.77,9,9,9,0.05,approve
txn_5277,user_725,1.19,2026-04-15 20:01:37.741562,device_2676,255.8.94.132,0,20,2,36.6275,122.31,8,8,8,0.03,approve
txn_5278,user_203,153.88,2026-04-22 19:08:37.741831,device_2036,65.32.182.184,0,19,2,96.586,473.6,10,10,10,0.06,approve
txn_5279,user_555,30.94,2026-04-08 12:34:37.742299,device_160,156.152.22.100,0,12,2,77.716,369.15,10,10,10,0.07,approve
txn_5280,user_945,43.32,2026-04-18 13:02:37.742577,device_1106,218.192.47.76,0,13,5,80.48666666666666,232.12,15,15,15,0.01,approve
txn_5281,user_688,58.69,2026-04-13 11:53:37.742836,device_1867,98.239.107.155,0,11,0,40.61615384615384,106.31,13,12,13,0.02,approve
txn_5282,user_286,58.4,2026-04-01 12:44:37.743189,device_702,118.88.104.88,0,12,2,53.885000000000005,127.27,10,10,10,0.01,approve
txn_5283,user_663,29.81,2026-04-05 13:49:37.743472,device_2571,121.22.12.67,0,13,6,34.41416666666667,83.92,12,12,12,0.0,approve
txn_5284,user_468,201.73,2026-04-27 01:13:37.743732,device_2494,241.121.136.4,0,1,0,146.26250000000002,471.87,12,11,12,0.21,approve
txn_5285,user_243,534.65,2026-04-21 07:47:37.744133,device_2332,83.254.24.87,1,7,1,70.66142857142857,534.65,14,14,14,0.85,block
txn_5286,user_300,28.04,2026-04-03 11:30:37.744438,device_2933,141.3.204.190,0,11,4,50.32142857142857,154.59,14,14,14,0.06,approve
txn_5287,user_15,45.97,2026-03-31 13:31:37.744700,device_45,226.15.10.172,0,13,1,71.968,239.71,15,15,15,0.07,approve
txn_5288,user_734,124.41,2026-04-28 00:27:37.744972,device_2403,242.122.189.109,0,0,1,62.621818181818185,229.53,11,11,11,0.07,approve
txn_5289,user_132,9.19,2026-04-16 23:24:37.745321,device_2259,171.40.193.51,0,23,3,29.331,98.41,10,10,10,0.0,approve
txn_5290,user_634,230.48,2026-03-29 15:01:37.745590,device_1504,2.154.180.18,0,15,6,78.4525,230.48,8,8,8,0.16,approve
txn_5291,user_233,5.23,2026-04-22 09:11:37.745845,device_2978,230.116.137.31,0,9,2,90.11214285714286,259.29,14,14,14,0.07,approve
txn_5292,user_724,197.68,2026-04-09 12:56:37.746187,device_1584,96.116.166.189,0,12,3,62.248666666666665,197.68,15,15,15,0.05,approve
txn_5293,user_306,185.01,2026-04-24 22:32:37.746476,device_465,126.116.204.174,1,22,4,79.11571428571429,185.01,7,7,7,0.64,review
txn_5294,user_895,16.91,2026-04-20 15:25:37.746747,device_1687,155.171.22.50,0,15,0,27.25769230769231,64.65,13,13,13,0.01,approve
txn_5295,user_138,45.49,2026-04-27 05:15:37.747016,device_2069,87.150.12.250,0,5,0,43.44166666666666,101.9,12,12,12,0.0,approve
txn_5296,user_242,10.84,2026-04-12 17:06:37.747371,device_1701,100.76.30.139,0,17,6,28.764545454545456,97.56,11,11,11,0.01,approve
txn_5297,user_355,6.52,2026-04-12 00:21:37.747632,device_2725,172.51.59.181,0,0,6,21.93857142857143,55.41,7,7,7,0.0,approve
txn_5298,user_666,69.04,2026-04-12 13:28:37.747896,device_1490,227.51.204.84,0,13,6,67.92999999999999,153.9,6,6,6,0.02,approve
txn_5299,user_389,96.5,2026-04-03 15:01:37.748239,device_2211,160.173.12.82,0,15,4,50.26727272727273,107.93,11,10,11,0.11,approve
txn_5300,user_207,76.81,2026-04-02 07:48:37.748512,device_1173,59.12.6.244,0,7,3,58.589999999999996,187.64,12,12,12,0.06,approve
txn_5301,user_49,0.83,2026-04-14 09:44:37.748767,device_2957,202.174.152.6,0,9,1,25.137272727272727,102.07,11,11,11,0.01,approve
txn_5302,user_161,2.67,2026-04-22 19:58:37.749080,device_384,98.185.74.233,0,19,2,41.21909090909091,120.66,11,11,11,0.0,approve
txn_5303,user_216,62.36,2026-04-01 01:36:37.749386,device_2109,2.95.109.205,0,1,2,49.939166666666665,150.42,12,12,12,0.01,approve
txn_5304,user_740,44.1,2026-04-20 12:26:37.749647,device_1656,72.105.144.216,0,12,0,43.87375,66.06,8,8,8,0.0,approve
txn_5305,user_996,61.32,2026-04-27 10:25:37.749936,device_173,64.143.37.224,0,10,0,40.348333333333336,118.96,12,12,12,0.01,approve
txn_5306,user_282,32.89,2026-04-07 12:22:37.750224,device_2624,118.115.182.7,0,12,1,83.385,403.57,8,8,8,0.19,approve
txn_5307,user_458,6.64,2026-04-09 22:25:37.750482,device_911,226.251.253.170,0,22,3,59.76454545454545,128.2,11,11,11,0.06,approve
txn_5308,user_918,25.73,2026-04-02 17:13:37.750733,device_737,175.13.228.218,1,17,3,107.26846153846154,242.96,13,13,13,0.65,review
txn_5309,user_218,90.04,2026-04-25 07:43:37.751101,device_2630,80.138.171.128,0,7,5,55.459,116.79,10,10,10,0.01,approve
txn_5310,user_81,9.93,2026-04-26 11:49:37.751380,device_2892,170.96.134.1,1,11,6,54.57818181818182,134.81,11,11,11,0.69,review
txn_5311,user_44,93.2,2026-04-04 20:35:37.751655,device_2911,206.129.76.47,0,20,5,49.674285714285716,131.49,14,14,14,0.05,approve
txn_5312,user_990,4.5,2026-04-09 21:47:37.751924,device_1141,128.201.118.74,0,21,3,43.975,155.41,8,8,8,0.01,approve
txn_5313,user_628,26.67,2026-04-28 15:21:37.752208,device_520,145.90.225.51,0,15,1,52.37916666666667,287.85,12,12,12,0.0,approve
txn_5314,user_524,269.03,2026-04-14 10:43:37.752468,device_2696,119.204.122.126,0,10,1,65.95636363636363,269.03,11,11,11,0.13,approve
txn_5315,user_861,44.87,2026-04-28 05:45:37.752721,device_1544,254.92.37.153,0,5,1,49.95444444444444,157.41,9,9,9,0.03,approve
txn_5316,user_310,41.46,2026-04-18 15:27:37.753008,device_66,48.143.136.191,0,15,5,151.682,1038.81,15,15,15,0.02,approve
txn_5317,user_805,24.17,2026-04-27 23:22:37.753291,device_1639,155.88.225.16,0,23,0,38.83142857142857,176.38,14,14,14,0.04,approve
txn_5318,user_648,32.71,2026-04-05 11:55:37.753547,device_1721,132.47.230.14,0,11,6,40.31727272727273,192.91,11,11,11,0.1,approve
txn_5319,user_853,34.05,2026-04-08 16:56:37.753798,device_2883,209.31.13.174,0,16,2,38.99125,150.47,16,16,16,0.49,review
txn_5320,user_885,98.32,2026-04-26 09:46:37.754081,device_1494,33.165.12.3,0,9,6,81.15923076923076,273.6,13,13,13,0.11,approve
txn_5321,user_450,28.3,2026-04-28 17:12:37.754344,device_676,227.109.41.215,0,17,1,75.91545454545454,211.45,11,11,11,0.11,approve
txn_5322,user_712,35.75,2026-04-07 00:52:37.754597,device_2888,40.62.45.98,0,0,1,80.84764705882354,197.29,17,17,17,0.01,approve
txn_5323,user_209,17.22,2026-04-21 13:10:37.754846,device_1592,173.144.145.177,1,13,1,72.87333333333333,368.69,9,9,9,0.81,block
txn_5324,user_571,39.13,2026-04-13 13:13:37.755210,device_1474,181.47.83.252,0,13,0,55.15833333333333,201.77,12,12,12,0.03,approve
txn_5325,user_636,42.48,2026-04-22 19:34:37.755479,device_1710,152.48.101.5,0,19,2,43.48823529411764,112.25,17,17,17,0.01,approve
txn_5326,user_636,35.83,2026-04-14 17:46:37.755733,device_2061,238.77.1.124,0,17,1,43.48823529411764,112.25,17,17,17,0.01,approve
txn_5327,user_993,67.01,2026-03-30 06:15:37.755996,device_732,106.244.37.85,0,6,0,44.68846153846154,99.02,13,13,13,0.1,approve
txn_5328,user_393,35.72,2026-04-21 21:59:37.756276,device_428,7.156.187.170,0,21,1,76.9175,216.89,12,12,12,0.06,approve
txn_5329,user_592,99.35,2026-04-26 04:15:37.756530,device_1757,156.198.90.221,0,4,6,39.345,162.09,16,16,16,0.03,approve
txn_5330,user_967,8.03,2026-04-24 00:28:37.756779,device_2867,43.95.153.162,0,0,4,52.58692307692308,256.76,13,13,13,0.11,approve
txn_5331,user_758,16.96,2026-04-18 22:20:37.757061,device_119,188.73.7.181,0,22,5,66.49857142857142,198.08,14,13,14,0.13,approve
txn_5332,user_52,53.44,2026-04-08 02:09:37.757326,device_2589,86.164.23.160,0,2,2,82.51142857142858,247.72,7,7,7,0.14,approve
